epoch,accuracy,auc,learning_rate,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
19,0.9783333539962769,0.9983861446380615,0.0003000000142492354,0.05521049350500107,0.9750415682792664,0.981574535369873,0.9100000262260437,0.9895614981651306,0.24880903959274292,0.852173924446106,0.9898989796638489
20,0.9700000286102295,0.9959816932678223,0.0003000000142492354,0.08056890219449997,0.9714285731315613,0.9681742191314697,0.9599999785423279,0.992524266242981,0.131100133061409,0.9460784196853638,0.9747474789619446
21,0.9758333563804626,0.997787356376648,0.0003000000142492354,0.05974152311682701,0.9765100479125977,0.9748743772506714,0.8824999928474426,0.9889989495277405,0.35349220037460327,0.8132780194282532,0.9898989796638489
22,0.9850000143051147,0.9988831877708435,0.0003000000142492354,0.04762282967567444,0.9849246144294739,0.9849246144294739,0.9424999952316284,0.9890239834785461,0.1834591031074524,0.9069767594337463,0.9848484992980957
23,0.9825000166893005,0.9983873963356018,0.0003000000142492354,0.04998137429356575,0.9848484992980957,0.979899525642395,0.9700000286102295,0.9938619136810303,0.11716955900192261,0.9603960514068604,0.9797979593276978
24,0.9825000166893005,0.9980306029319763,0.0003000000142492354,0.04825836792588234,0.9816053509712219,0.9832496047019958,0.9549999833106995,0.9899365901947021,0.17038577795028687,0.9285714030265808,0.9848484992980957
25,0.9900000095367432,0.9993889331817627,0.0003000000142492354,0.02983264997601509,0.9915966391563416,0.9882746934890747,0.9700000286102295,0.9914867877960205,0.12479352951049805,0.9696969985961914,0.9696969985961914
26,0.9808333516120911,0.9968859553337097,0.0003000000142492354,0.05058707296848297,0.9799330830574036,0.981574535369873,0.9674999713897705,0.9937744736671448,0.13015085458755493,0.9556650519371033,0.9797979593276978
27,0.9816666841506958,0.9988429546356201,0.0003000000142492354,0.044207800179719925,0.9831932783126831,0.979899525642395,0.9375,0.9915117621421814,0.18928568065166473,0.9023255705833435,0.9797979593276978
28,0.9916666746139526,0.9996653199195862,0.0003000000142492354,0.026602307334542274,0.9932773113250732,0.9899497628211975,0.8924999833106995,0.9858235716819763,0.3485044836997986,0.8242678046226501,0.9949495196342468
29,0.9858333468437195,0.9989805817604065,0.0003000000142492354,0.040085889399051666,0.9833333492279053,0.9882746934890747,0.9300000071525574,0.9912241101264954,0.25522494316101074,1.0,0.8585858345031738
30,0.9891666769981384,0.9993805885314941,0.0003000000142492354,0.03041856363415718,0.9932432174682617,0.9849246144294739,0.9150000214576721,0.9831733107566833,0.3233768045902252,1.0,0.8282828330993652
31,0.9833333492279053,0.9987028241157532,0.0003000000142492354,0.045334335416555405,0.980033278465271,0.9865996837615967,0.949999988079071,0.9915116429328918,0.20560745894908905,1.0,0.8989899158477783
32,0.9925000071525574,0.9993000626564026,0.0003000000142492354,0.028549904003739357,0.9916387796401978,0.9932998418807983,0.9275000095367432,0.9861986041069031,0.27577662467956543,1.0,0.8535353541374207
33,0.9883333444595337,0.9996083378791809,0.0003000000142492354,0.02770797349512577,0.9850249290466309,0.9916247725486755,0.9800000190734863,0.9959496855735779,0.10072140395641327,0.9896907210350037,0.9696969985961914
34,0.9833333492279053,0.9994986057281494,0.0003000000142492354,0.030611533671617508,0.9848739504814148,0.981574535369873,0.9674999713897705,0.9893988966941833,0.1449495404958725,0.9556650519371033,0.9797979593276978
35,0.9941666722297668,0.9998917579650879,0.0003000000142492354,0.015551692806184292,0.9916666746139526,0.9966499209403992,0.9599999785423279,0.992599368095398,0.15344035625457764,0.9333333373069763,0.9898989796638489
36,0.9933333396911621,0.9996777772903442,0.0003000000142492354,0.018641937524080276,0.9916527271270752,0.9949748516082764,0.9725000262260437,0.9907366037368774,0.13595183193683624,0.984455943107605,0.9595959782600403
37,0.9950000047683716,0.9998763799667358,0.0003000000142492354,0.014743384905159473,0.9949748516082764,0.9949748516082764,0.9750000238418579,0.990574061870575,0.1376424878835678,0.9795918464660645,0.9696969985961914
38,0.9933333396911621,0.9998055696487427,0.0003000000142492354,0.01961817406117916,0.9966273307800293,0.9899497628211975,0.9375,0.9915117025375366,0.22452965378761292,0.8986175060272217,0.9848484992980957
39,0.9866666793823242,0.9994597434997559,0.0003000000142492354,0.029854224994778633,0.9849749803543091,0.9882746934890747,0.9399999976158142,0.9851860404014587,0.24958065152168274,0.8990825414657593,0.9898989796638489
40,0.9908333420753479,0.9996347427368164,0.0003000000142492354,0.02256341464817524,0.9932659864425659,0.9882746934890747,0.9375,0.979885458946228,0.2828812599182129,0.8949771523475647,0.9898989796638489
