epoch,accuracy,auc,learning_rate,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
12,0.9971014261245728,0.999981164932251,0.0003000000142492354,0.017390185967087746,0.9964349269866943,0.9982143044471741,0.9142857193946838,0.9268518686294556,0.5501494407653809,0.9322034120559692,0.9166666865348816
13,0.9884058237075806,0.9997406005859375,0.0003000000142492354,0.025770412757992744,0.9875444769859314,0.9910714030265808,0.8285714387893677,0.8740741014480591,1.122452974319458,0.8088235259056091,0.9166666865348816
14,0.9932367205619812,0.9986128211021423,0.0003000000142492354,0.02430121600627899,0.9911190271377563,0.9964285492897034,0.8952381014823914,0.9555555582046509,0.6465957164764404,0.9803921580314636,0.8333333134651184
15,0.9855072498321533,0.9996691942214966,0.0003000000142492354,0.025898925960063934,0.9857397675514221,0.987500011920929,0.9047619104385376,0.9583333730697632,0.643779993057251,1.0,0.8333333134651184
16,0.9893719553947449,0.9994323253631592,0.0003000000142492354,0.028534431010484695,0.9893048405647278,0.9910714030265808,0.9047619104385376,0.9574074149131775,0.48634758591651917,1.0,0.8333333134651184
17,0.9739130139350891,0.9916616082191467,0.0003000000142492354,0.09110327064990997,0.9836660623550415,0.9678571224212646,0.7904762029647827,0.8120370507240295,1.2952022552490234,0.7638888955116272,0.9166666865348816
18,0.9874396324157715,0.998554527759552,0.0003000000142492354,0.046028923243284225,0.989266574382782,0.987500011920929,0.8571428656578064,0.8833333849906921,0.8573046922683716,0.8461538553237915,0.9166666865348816
19,0.9932367205619812,0.99855637550354,0.0001500000071246177,0.029824603348970413,0.9911190271377563,0.9964285492897034,0.8952381014823914,0.9416666030883789,0.5943478345870972,0.9803921580314636,0.8333333134651184
20,0.9980676174163818,0.9999511241912842,0.0001500000071246177,0.014699689112603664,0.9982143044471741,0.9982143044471741,0.9047619104385376,0.949999988079071,0.6071110963821411,1.0,0.8333333134651184
21,0.9980676174163818,1.0,0.0001500000071246177,0.010469614528119564,0.9964413046836853,1.0,0.9047619104385376,0.9583333730697632,0.6625575423240662,1.0,0.8333333134651184
22,0.9971014261245728,0.9999266862869263,0.0001500000071246177,0.0139897046610713,0.9982110857963562,0.9964285492897034,0.9047619104385376,0.9583333730697632,0.635901689529419,1.0,0.8333333134651184
23,0.9942029118537903,0.9985112547874451,0.0001500000071246177,0.025978559628129005,0.9964157938957214,0.9928571581840515,0.9047619104385376,0.9583333730697632,0.6771506667137146,1.0,0.8333333134651184
24,0.9971014261245728,0.9999849200248718,0.0001500000071246177,0.01276701781898737,0.9964349269866943,0.9982143044471741,0.9047619104385376,0.9583333730697632,0.7176606059074402,1.0,0.8333333134651184
25,0.9980676174163818,0.9999924302101135,0.0001500000071246177,0.00895729474723339,1.0,0.9964285492897034,0.9047619104385376,0.9583333730697632,0.7227787375450134,1.0,0.8333333134651184
26,0.9990338087081909,0.9999999403953552,7.500000356230885e-05,0.0069714742712676525,1.0,0.9982143044471741,0.9047619104385376,0.9583333730697632,0.7025067210197449,1.0,0.8333333134651184
27,0.9980676174163818,1.0,7.500000356230885e-05,0.007817869074642658,0.9964413046836853,1.0,0.9047619104385376,0.9583333730697632,0.7005822062492371,1.0,0.8333333134651184
